"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—If honourable members on my left wish me to apply that rule I can assure them that very few questions will be in order. I call the Prime Minister?","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[2]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Charles Jones","FG7","N/A","N/A","N/A","N/A","—Mr Speaker, on a point of order, when the honourable member for Griffith asked the first question this evening, you sat him down because it was a question based on a Press report.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[3]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—That is not the fact.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[4]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Charles Jones","FG7","N/A","N/A","N/A","N/A","—That is the fact, sir, with all due respect to you.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[5]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—I call the Prime Minister.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[6]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","Mr MALCOLM FRASER","QS4","WANNON","LP","N/A","415","—Mr Speaker, I should thank the honourable gentleman for revealing his friendship so clearly.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/talk.start[2]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Holding","CH4","N/A","N/A","N/A","N/A","—Mr Speaker, I take a point of order. You said that it was not a matter of discretion and that the Chair had to apply the Standing Orders. I ask you now to apply that ruling. It is not a matter of discretion. The question was clearly related to a Press report. As I understand the Standing Orders, it is not a question of discretion for the Chair. I ask you to apply the Standing Orders equally to members of the Government as you do to members of the Opposition.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[7]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—I do apply the Standing Orders equally.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[8]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Charles Jones","FG7","N/A","N/A","N/A","N/A","—You have covered up for the Minister for Transport already tonight.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[9]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—The honourable member for Newcastle will remain silent.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[10]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Uren","EE4","N/A","N/A","N/A","N/A","—Come on, Charlie; keep that fog horn of yours down.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[11]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—The honourable member for Reid will remain silent also. The fact is that throughout my period as Speaker I have permitted the asking of questions based on newspaper reports simply because almost every honourable member seems to base his question upon a newspaper report. If I were to apply the Standing Order strictly, there would hardly be a question in order. It is only when the questioner makes a statement arising out of a newspaper report as to which there is clearly controversy that I call for the member to vouch for the accuracy of the report. I thought I had made clear the reason the question asked by the honourable member for Griffith was out of order, and that is, that I am determined to protect the privacy of party room discussions from either side of the House. That is the reason the question was ruled out of order. I pointed out that in addition, it would have been necessary for the honourable member for Griffith to vouch for the accuracy of the report. But in this case, in relation to this question, were I to rule the question out of order on that ground it would stifle discussion in this Parliament on matters of major national issue which ought properly to be ventilated. It is my intention, exercising the inherent discretion which I have as Speaker, to allow the question. I call the Prime Minister.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[12]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","Mr MALCOLM FRASER","QS4","WANNON","LP","N/A","415","—Mr Speaker, why the honourable member for Newcastle and the failed Leader of the Opposition should want to take","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/talk.start[3]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—I ask the right honourable gentleman to ignore the points of order raised and to proceed with the answer.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[13]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","Mr MALCOLM FRASER","QS4","WANNON","LP","N/A","415","—Mr Speaker, it is just interesting to know who their friends are.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/talk.start[4]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Holding","CH4","N/A","N/A","N/A","N/A","—Mr Speaker, I take a point of order. I find the term used by the Prime Minister to be offensive and I ask him to withdraw it.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[14]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member for Melbourne Ports will remain silent. In fact, I was not aware of any unparliamentary expression being uttered by the right honourable gentleman but I am sure that, in the interests of comity, he will withdraw any imputation which the honourable member for Melbourne Ports found offensive.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[15]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","Mr MALCOLM FRASER","QS4","WANNON","LP","N/A","415","—Mr Speaker, I would certainly withdraw the reference to the fact that the honourable gentleman is a failed Leader of the Opposition.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/talk.start[5]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Holding","CH4","N/A","N/A","N/A","N/A","—Mr Speaker, I find it offensive, as I am certain you would, and I ask him to withdraw.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[16]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Under the circumstances, I call upon the right honourable gentleman to withdraw.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[17]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","Mr MALCOLM FRASER","QS4","WANNON","LP","N/A","415","—If the honourable gentleman finds it offensive to have people know who his friends are, I certainly withdraw that unreservedly.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/talk.start[6]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The right honourable gentleman has withdrawn unreservedly, the Parliament has had its laugh and now we will have the answer.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[18]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","Mr MALCOLM FRASER","QS4","WANNON","LP","N/A","415","—There were Press reports","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/talk.start[7]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Charles Jones","FG7","N/A","N/A","N/A","N/A","—Mr Speaker","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[19]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Is the honourable member raising a point of order?","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[20]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Charles Jones","FG7","N/A","N/A","N/A","N/A","—Yes. I take it that the withdrawal of the Prime Ministers statement also applies to the honourable member for Newcastle because Brezhnev is certainly no friend of his.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[21]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable gentleman will resume his seat.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[22]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Charles Jones","FG7","N/A","N/A","N/A","N/A","—I have asked for the withdrawal of the term as it is offensive to me.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[23]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr SPEAKER","10000","N/A","N/A","N/A","N/A","—The honourable member will resume his seat. The Prime Minister withdrew unqualifiedly and his withdrawal certainly encompassed the reference to the honourable member for Newcastle.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/interject[24]/talk.start/para","N/A","N/A"
"0","1","0","0","0","0","0","1","0","Mr MALCOLM FRASER","QS4","WANNON","LP","N/A","415","—Mr Speaker, I hope I am allowed to say that I hope both honourable gentlemen will read Hansard in the morning and find that they have proved my point for me. There were Press accounts of the Ambassadors remarks to a number of journalists. I think it is worth noting exactly what the Ambassador said. The reports suggest a failure on the part of His Excellency the Ambassador to understand the Governments position in relation to the Soviet Union, although that position has been explained in general terms to the wider community and in detail to His Excellency the Ambassador himself. The present strained relations between Australia and the Soviet Union are a direct result of the Soviet invasion, occupation and suppression of Afghanistan. The Government, along with many others around the world, condemned that in the strongest terms and took a series of measures in concert with its allies and friends. These measures, as is the case with other countries, remain in force. We certainly stand for the peaceful settlement of disputes, but this did not happen in Afghanistan. We hope very much that it will be allowed to continue to happen in Poland and hope also that the state of preparedness of Soviet forces on the borders of Poland does not herald some other Soviet intention.","AUSTRALIASOVIET UNION RELATIONS","QUESTIONS WITHOUT NOTICE","/html/body/hansard/chamber.xscript/qwn[1]/question.block[3]/answer/talk.start[8]/para","N/A","N/A"
